country,cotas,resultado_cota,allocated_completes,CR_preenchido,Pessoas_Para_Recrutar
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'Centro')",2,0.7248322147651006711409395973,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'Ciudad de Buenos Aires')",2,0.7560975609756097560975609756,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'Cuyo')",1,0.5853658536585365853658536585,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'GBA')",2,0.7805825242718446601941747573,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'Noreste')",1,0.6710526315789473684210526316,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'Noroeste')",1,0.4307692307692307692307692308,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'Patagonia')",1,0.6949152542372881355932203390,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Female', 'Provincia de Buenos Aires')",1,0.7265625,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Male', 'Centro')",1,0.7984496124031007751937984496,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Male', 'Ciudad de Buenos Aires')",1,0.7743362831858407079646017699,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Male', 'Cuyo')",1,0.75,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Male', 'GBA')",1,0.7176470588235294117647058824,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Male', 'Noroeste')",1,0.7339449541284403669724770642,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D1', 'Male', 'Provincia de Buenos Aires')",1,0.8181818181818181818181818182,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Female', 'Centro')",2,0.6470588235294117647058823529,4
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Female', 'Ciudad de Buenos Aires')",1,0.6554621848739495798319327731,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Female', 'Cuyo')",1,0.6271186440677966101694915254,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Female', 'GBA')",1,0.6826923076923076923076923077,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Female', 'Noreste')",2,0.7209302325581395348837209302,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Female', 'Noroeste')",1,0.2916666666666666666666666667,4
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Female', 'Provincia de Buenos Aires')",1,0.8053097345132743362831858407,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Male', 'Centro')",1,0.7868852459016393442622950820,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Male', 'Cuyo')",1,0.5952380952380952380952380952,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Male', 'GBA')",1,0.4923076923076923076923076923,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Male', 'Noreste')",1,0.6363636363636363636363636364,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Male', 'Noroeste')",1,0.59375,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'D2E', 'Male', 'Provincia de Buenos Aires')",1,0.5294117647058823529411764706,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'ABC1', 'Female', 'Centro')",1,0.7931034482758620689655172414,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",1,0.8023598820058997050147492625,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'ABC1', 'Female', 'Provincia de Buenos Aires')",1,0.8074866310160427807486631016,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'ABC1', 'Male', 'Centro')",1,0.7430167597765363128491620112,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'ABC1', 'Male', 'Ciudad de Buenos Aires')",1,0.8326996197718631178707224335,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C2', 'Female', 'Centro')",1,0.7741935483870967741935483871,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C2', 'Female', 'Ciudad de Buenos Aires')",1,0.7869674185463659147869674185,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C2', 'Female', 'GBA')",1,0.8011049723756906077348066298,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C2', 'Female', 'Noreste')",1,0.6989247311827956989247311828,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C2', 'Female', 'Provincia de Buenos Aires')",1,0.7596899224806201550387596899,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C2', 'Male', 'GBA')",1,0.8507462686567164179104477612,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Female', 'Centro')",1,0.7772020725388601036269430052,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Female', 'Ciudad de Buenos Aires')",1,0.7857142857142857142857142857,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Female', 'GBA')",2,0.7443365695792880258899676375,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Female', 'Noreste')",1,0.7802197802197802197802197802,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Female', 'Provincia de Buenos Aires')",1,0.5892857142857142857142857143,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Male', 'Centro')",1,0.7708333333333333333333333333,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Male', 'Ciudad de Buenos Aires')",1,0.8157894736842105263157894737,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Male', 'Cuyo')",1,0.7590361445783132530120481928,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'C3', 'Male', 'Provincia de Buenos Aires')",1,0.7010309278350515463917525773,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Female', 'Centro')",1,0.7471910112359550561797752809,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Female', 'Ciudad de Buenos Aires')",1,0.6694915254237288135593220339,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Female', 'GBA')",1,0.7611940298507462686567164179,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Female', 'Noreste')",1,0.7222222222222222222222222222,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Female', 'Noroeste')",1,0.7592592592592592592592592593,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Female', 'Patagonia')",1,0.8111111111111111111111111111,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Female', 'Provincia de Buenos Aires')",1,0.7608695652173913043478260870,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Male', 'Centro')",1,0.7515527950310559006211180124,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Male', 'Ciudad de Buenos Aires')",1,0.8333333333333333333333333333,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D1', 'Male', 'GBA')",1,0.76,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D2E', 'Female', 'Centro')",2,0.5979381443298969072164948454,4
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D2E', 'Female', 'GBA')",1,0.56,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('50to54', 'D2E', 'Male', 'Centro')",1,0.40625,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",1,0.8322981366459627329192546584,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'ABC1', 'Female', 'GBA')",1,0.7047619047619047619047619048,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'ABC1', 'Male', 'Centro')",1,0.7096774193548387096774193548,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'ABC1', 'Male', 'Ciudad de Buenos Aires')",1,0.8073878627968337730870712401,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'ABC1', 'Male', 'GBA')",1,0.8469945355191256830601092896,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C2', 'Female', 'Centro')",1,0.7357723577235772357723577236,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C2', 'Female', 'Ciudad de Buenos Aires')",1,0.64,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C2', 'Female', 'GBA')",1,0.6136363636363636363636363636,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C2', 'Male', 'GBA')",1,0.8625954198473282442748091603,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C3', 'Female', 'Centro')",1,0.6756756756756756756756756757,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C3', 'Female', 'Ciudad de Buenos Aires')",1,0.7631578947368421052631578947,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C3', 'Female', 'GBA')",1,0.7807017543859649122807017544,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'C3', 'Female', 'Noroeste')",1,0.7272727272727272727272727273,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'D1', 'Female', 'Centro')",1,0.7870967741935483870967741935,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'D1', 'Female', 'Ciudad de Buenos Aires')",1,0.7445255474452554744525547445,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'D1', 'Female', 'GBA')",1,0.6511627906976744186046511628,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('55to59', 'D1', 'Male', 'Centro')",1,0.7352941176470588235294117647,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",1,0.7699530516431924882629107981,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'ABC1', 'Male', 'Ciudad de Buenos Aires')",1,0.7857142857142857142857142857,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C2', 'Female', 'Centro')",1,0.7173913043478260869565217391,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C2', 'Female', 'Ciudad de Buenos Aires')",1,0.7032520325203252032520325203,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C2', 'Female', 'GBA')",1,0.6981818181818181818181818182,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C2', 'Male', 'Ciudad de Buenos Aires')",1,0.7687861271676300578034682081,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C2', 'Male', 'GBA')",1,0.7586206896551724137931034483,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Female', 'Centro')",1,0.6716417910447761194029850746,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Female', 'Ciudad de Buenos Aires')",1,0.5895953757225433526011560694,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Female', 'GBA')",1,0.6586538461538461538461538462,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Female', 'Provincia de Buenos Aires')",1,0.6565656565656565656565656566,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Male', 'Centro')",1,0.7878787878787878787878787879,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Male', 'Ciudad de Buenos Aires')",1,0.7121212121212121212121212121,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Male', 'GBA')",1,0.6744186046511627906976744186,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'C3', 'Male', 'Provincia de Buenos Aires')",1,0.7215189873417721518987341772,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'D1', 'Female', 'Centro')",1,0.5909090909090909090909090909,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'D1', 'Male', 'Ciudad de Buenos Aires')",1,0.5862068965517241379310344828,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('60+', 'D1', 'Male', 'GBA')",1,0.7652173913043478260869565217,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'Centro')",5,0.5263157894736842105263157895,10
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",14,0.6734693877551020408163265306,21
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'Cuyo')",4,0.7741935483870967741935483871,6
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'GBA')",3,0.5384615384615384615384615385,6
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'Noreste')",1,0.75,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'Noroeste')",2,0.5,4
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'Patagonia')",1,0.6666666666666666666666666667,2
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Female', 'Provincia de Buenos Aires')",4,0.4615384615384615384615384615,9
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Male', 'Centro')",4,0.7647058823529411764705882353,6
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Male', 'Ciudad de Buenos Aires')",15,0.4444444444444444444444444444,34
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Male', 'Cuyo')",4,0.5294117647058823529411764706,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Male', 'GBA')",3,0.5555555555555555555555555556,6
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Male', 'Noreste')",3,0.6923076923076923076923076923,5
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Male', 'Noroeste')",2,0.7272727272727272727272727273,3
AR,"('age_group', 'SEL', 'Gender', 'Region')","('13to17', 'ABC1', 'Male', 'Provincia de Buenos Aires')",2,0.25,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'Centro')",19,0.7359550561797752808988764045,26
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",25,0.7424242424242424242424242424,34
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'Cuyo')",7,0.8775510204081632653061224490,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'GBA')",6,0.76,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'Noreste')",8,0.65625,13
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'Noroeste')",10,0.7524752475247524752475247525,14
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'Patagonia')",4,0.6551724137931034482758620690,7
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Female', 'Provincia de Buenos Aires')",6,0.6346153846153846153846153846,10
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'Centro')",13,0.5396825396825396825396825397,25
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'Ciudad de Buenos Aires')",14,0.6532258064516129032258064516,22
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'Cuyo')",6,0.6744186046511627906976744186,9
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'GBA')",7,0.7692307692307692307692307692,10
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'Noreste')",7,0.7169811320754716981132075472,10
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'Noroeste')",7,0.6896551724137931034482758621,11
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'Patagonia')",4,0.78125,6
AR,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'ABC1', 'Male', 'Provincia de Buenos Aires')",9,0.8169014084507042253521126761,12
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'Centro')",33,0.7539267015706806282722513089,44
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",31,0.7087087087087087087087087087,44
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'Cuyo')",7,0.7721518987341772151898734177,10
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'GBA')",10,0.7184466019417475728155339806,14
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'Noreste')",17,0.7407407407407407407407407407,23
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'Noroeste')",10,0.7547169811320754716981132075,14
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'Patagonia')",6,0.7352941176470588235294117647,9
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Female', 'Provincia de Buenos Aires')",15,0.7161290322580645161290322581,21
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'Centro')",29,0.7641509433962264150943396226,38
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'Ciudad de Buenos Aires')",23,0.7457627118644067796610169492,31
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'Cuyo')",10,0.6363636363636363636363636364,16
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'GBA')",9,0.76,12
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'Noreste')",11,0.6626506024096385542168674699,17
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'Noroeste')",14,0.7099236641221374045801526718,20
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'Patagonia')",5,0.4864864864864864864864864865,11
AR,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'ABC1', 'Male', 'Provincia de Buenos Aires')",10,0.8446601941747572815533980583,12
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'Centro')",16,0.8625,19
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",24,0.7438016528925619834710743802,33
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'Cuyo')",6,0.8117647058823529411764705882,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'GBA')",11,0.7552742616033755274261603376,15
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'Noreste')",10,0.7407407407407407407407407407,14
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'Noroeste')",9,0.6857142857142857142857142857,14
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'Patagonia')",5,0.7234042553191489361702127660,7
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Female', 'Provincia de Buenos Aires')",8,0.7204301075268817204301075269,12
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'Centro')",19,0.7881773399014778325123152709,25
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'Ciudad de Buenos Aires')",20,0.7194244604316546762589928058,28
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'Cuyo')",9,0.7677419354838709677419354839,12
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'GBA')",8,0.8294314381270903010033444816,10
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'Noreste')",7,0.7735849056603773584905660377,10
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'Noroeste')",10,0.7837837837837837837837837838,13
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'Patagonia')",6,0.8,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'ABC1', 'Male', 'Provincia de Buenos Aires')",6,0.8148148148148148148148148148,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'Centro')",10,0.7577639751552795031055900621,14
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'Ciudad de Buenos Aires')",16,0.7698113207547169811320754717,21
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'Cuyo')",4,0.7083333333333333333333333333,6
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'GBA')",11,0.7772727272727272727272727273,15
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'Noreste')",5,0.7254901960784313725490196078,7
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'Noroeste')",6,0.6666666666666666666666666667,9
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'Patagonia')",2,0.5,4
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Female', 'Provincia de Buenos Aires')",6,0.7794117647058823529411764706,8
AR,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'ABC1', 'Male', 'Centro')",8,0.7615658362989323843416370107,11
